T,K,Spread,Weight,Type,Market,Model,Err,IV_Mkt,IV_Model
0.859,245.0,0.14999999999999858,6.66666666666673,PUT,12.47,13.29,0.81,0.2981,0.3082
0.859,250.0,0.14999999999999858,6.66666666666673,PUT,13.82,14.61,0.79,0.2942,0.3036
0.859,260.0,0.14999999999999858,6.66666666666673,PUT,16.93,17.58,0.66,0.2874,0.2947
0.859,265.0,0.20000000000000284,4.999999999999929,PUT,18.65,19.23,0.58,0.2841,0.2903
0.859,270.0,0.20000000000000284,4.999999999999929,PUT,20.55,21.0,0.45,0.2813,0.286
0.859,285.0,0.20000000000000284,4.999999999999929,CALL,27.7,28.74,1.04,0.2634,0.2737
0.859,295.0,0.14999999999999858,6.66666666666673,CALL,22.93,23.78,0.86,0.2577,0.266
0.859,300.0,0.29999999999999716,3.333333333333365,CALL,20.7,21.52,0.82,0.2545,0.2625
0.859,305.0,0.14999999999999858,6.66666666666673,CALL,18.73,19.42,0.69,0.2524,0.2592
0.859,310.0,0.14999999999999858,6.66666666666673,CALL,16.88,17.47,0.59,0.2503,0.2562
0.859,315.0,0.14999999999999858,6.66666666666673,CALL,15.18,15.69,0.51,0.2484,0.2536
0.859,325.0,0.14999999999999858,6.66666666666673,CALL,12.18,12.6,0.42,0.245,0.2495
0.859,330.0,0.14999999999999858,6.66666666666673,CALL,10.88,11.29,0.41,0.2435,0.2481
0.859,335.0,0.14999999999999858,6.66666666666673,CALL,9.68,10.12,0.44,0.242,0.2471
0.859,340.0,0.14999999999999858,6.66666666666673,CALL,8.62,9.08,0.46,0.2411,0.2466
0.859,345.0,0.15000000000000036,6.666666666666651,CALL,7.67,8.17,0.49,0.2402,0.2464
0.859,360.0,0.09999999999999964,10.000000000000036,CALL,5.35,6.02,0.67,0.238,0.2478
0.935,195.0,0.15000000000000036,6.666666666666651,PUT,4.33,5.22,0.9,0.3396,0.3596
0.935,200.0,0.15000000000000036,6.666666666666651,PUT,4.88,5.82,0.95,0.3345,0.3541
0.935,210.0,0.09999999999999964,10.000000000000036,PUT,6.15,7.2,1.05,0.3247,0.3434
0.935,220.0,0.15000000000000036,6.666666666666651,PUT,7.72,8.83,1.11,0.316,0.3332
0.935,240.0,0.14999999999999858,6.66666666666673,PUT,11.88,13.04,1.16,0.2999,0.3143
0.935,250.0,0.1999999999999993,5.000000000000018,PUT,14.55,15.67,1.12,0.2928,0.3056
0.935,260.0,0.14999999999999858,6.66666666666673,PUT,17.68,18.71,1.04,0.2861,0.2971
0.935,270.0,0.20000000000000284,4.999999999999929,PUT,21.35,22.19,0.84,0.2807,0.2891
0.935,290.0,0.14999999999999858,6.66666666666673,CALL,26.73,28.14,1.41,0.2607,0.274
0.935,310.0,0.14999999999999858,6.66666666666673,CALL,18.27,19.37,1.1,0.2509,0.2613
0.935,320.0,0.14999999999999858,6.66666666666673,CALL,14.93,15.86,0.94,0.2472,0.2564
0.935,330.0,0.14999999999999858,6.66666666666673,CALL,12.07,12.94,0.86,0.244,0.253
0.935,340.0,0.14999999999999858,6.66666666666673,CALL,9.72,10.56,0.83,0.2417,0.2509
0.935,360.0,0.09999999999999964,10.000000000000036,CALL,6.2,7.15,0.95,0.2382,0.2508
